Inst.  Date     Time      X   Y  Dist. Counts   Geog.Pos.    Geomag.Pos.    MLT
WIC_2004_0821_01:59:45  166 180  50081  4015 -78.36 317.58 -63.03  21.53  22.66
WIC_2004_0822_07:11:59  151 208  47795  4434 -66.58 207.31 -63.97 313.12  23.23
WIC_2004_0822_20:28:19  182 189  50590  3771 -66.26  55.17 -67.69  87.32  21.64
WIC_2004_0823_04:37:56   96 186  35911  3800 -77.41 238.05 -66.44 348.32  23.05
WIC_2004_0824_12:21:24  135 221  50976  2913 -56.10 135.62 -69.87 215.21  21.75
WIC_2004_0825_03:58:38  146 178  52199  3346 -79.57 239.01 -67.95 352.34  22.68
WIC_2004_0825_15:52:02  199 209  48487  3107 -54.79 116.54 -69.44 182.84  22.96
WIC_2004_0826_23:04:24  199 170  52038  3074 -69.84  43.11 -67.38  73.12  23.26
WIC_2004_0827_21:40:45  107 184  28632  2894 -74.42  39.33 -69.26  62.77  21.20
WIC_2004_0828_17:20:23  171 201  52201  2169 -56.75  95.03 -69.36 146.02  22.29
WIC_2004_0829_01:42:28   51 153  23820  1924 -80.53 355.81 -67.33  35.08  23.31
WIC_2004_0829_02:21:48   91 163  30821  3890 -83.38 304.79 -67.57  17.21  22.76
WIC_2004_0830_09:40:19  184 190  48323  6701 -66.59 205.18 -64.47 311.49   1.57
WIC_2004_0830_23:19:23  199 182  46052  9032 -61.56  21.88 -58.71  68.09  23.18
WIC_2004_0830_23:52:32  210 163  48226  6511 -57.68  32.90 -58.06  80.29   0.54
WIC_2004_0831_00:21:33  206 139  49720  6513 -59.58  45.40 -61.36  88.62   1.57
WIC_2004_0831_02:19:42  173 185  52189  4866 -76.00 268.38 -61.68 359.89  21.58
S13_2004_0901_01:56:07  140 187  34507    38 -82.71 314.50 -67.02  20.03  22.54
WIC_2004_0901_20:35:40  188 179  52121  2489 -67.47  56.47 -68.73  86.18  21.69
WIC_2004_0902_05:41:14   51 212  27812  4189 -70.57 208.89 -66.75 320.93  22.31
WIC_2004_0902_08:45:37  165 193  48064  3483 -67.46 196.70 -67.19 306.30   0.37
WIC_2004_0902_19:01:47   91 145  16843  1769 -57.04 105.60 -71.12 162.53   1.24
WIC_2004_0902_20:14:10  174 176  30981  2549 -65.84  66.92 -70.12  97.46  22.09
WIC_2004_0903_01:33:17  181 158  52164  3518 -85.59 328.91 -70.03  22.63  22.34
WIC_2004_0903_02:12:40  178 171  51687  1955 -81.03 274.61 -66.02   6.52  21.91
WIC_2004_0904_00:01:22   71 141  23753  1902 -78.75  16.64 -68.33  45.21  22.35
WIC_2004_0905_04:32:02   31 173  24304  1692 -79.48 238.91 -67.90 352.14  23.27
WIC_2004_0905_05:11:22   89 184  31202  2009 -75.10 225.49 -66.73 338.68  23.02
WIC_2004_0905_07:03:14  131 198  44341  2669 -64.18 182.11 -68.09 287.43  21.45
WIC_2004_0905_18:42:11  172 197  23556  3766 -57.79  87.93 -68.97 134.52  23.05
WIC_2004_0906_10:23:26  135 223  37370  4237 -56.74 159.32 -66.47 250.67  22.25
WIC_2004_0907_01:29:31  182 147  42970  4898 -75.45 353.50 -63.42  38.88  23.37
WIC_2004_0907_05:19:34  160 187  52101  3724 -67.85 200.13 -66.68 309.68  21.24
WIC_2004_0908_03:24:50   15 130  20843  5153 -79.03 323.53 -63.90  23.83   0.29
WIC_2004_0909_22:44:55  134 144  28262  3302 -75.01  27.02 -67.58  55.77  21.80
WIC_2004_0911_17:00:50  171 208  23458  2237 -55.87 101.64 -69.49 157.23  22.75
WIC_2004_0914_02:04:05   91 132  24963  4438 -77.48 333.80 -63.16  28.59  23.29
WIC_2004_0914_05:10:31  176 137  47213  4120 -78.21 288.04 -62.72   9.56   1.12
WIC_2004_0914_18:24:41  223 139  42565  5415 -51.24 101.01 -64.79 160.29   0.49
WIC_2004_0915_00:43:56  189 174  46739  4500 -75.52 287.40 -60.10   8.06  20.58
WIC_2004_0916_10:40:25   84 216  21045  4885 -61.72 184.34 -65.34 285.64   0.92
WIC_2004_0916_11:36:17  154 201  31296  5419 -58.47 158.62 -68.38 251.70  23.61
WIC_2004_0917_00:56:43   55 111  21552  4095 -73.81   3.58 -63.51  45.38  23.29
WIC_2004_0917_16:15:07  206 157  32959  3338 -51.97 118.69 -66.38 187.31  23.93
WIC_2004_0919_09:47:27   41 228  20486  3221 -64.12 184.64 -67.40 289.76   0.35
WIC_2004_0919_10:22:37  135 182  27405  2681 -65.09 182.29 -68.83 289.27   0.89
WIC_2004_0920_00:24:26  140  77  25175  8618 -68.34  29.44 -64.02  66.56   0.17
WIC_2004_0920_15:22:07  199 182  32562  2215 -49.87 116.25 -64.10 184.09  22.86
WIC_2004_0920_16:44:59  200 161  42525  3117 -55.31  96.04 -68.17 149.18  21.99
WIC_2004_0921_05:11:29   94 184  28644  3663 -70.43 230.87 -62.05 334.75  22.86
WIC_2004_0921_07:13:42  145 181  43869  4059 -62.56 186.90 -65.46 289.39  21.88
WIC_2004_0921_20:34:03  196 120  38651  3103 -65.04  64.70 -69.08  97.06  22.42
WIC_2004_0922_13:31:58  183 175  50541  5599 -52.54 123.11 -66.91 194.27  21.89
WIC_2004_0922_17:22:00  209 172  48158  6241 -57.01  75.54 -65.70 120.27  20.77
WIC_2004_0923_01:54:16  129 146  43766  8916 -75.68 238.79 -64.97 346.03  20.32
WIC_2004_0924_18:32:35  167 160  28243  4227 -58.60  67.04 -65.07 109.16  21.24
WIC_2004_0925_11:11:47  180 173  45556  2957 -58.60 153.07 -69.69 244.24  22.77
WIC_2004_0927_17:22:51  175 178  24715  4363 -53.48  83.36 -64.30 133.80  21.71
WIC_2004_0928_07:43:14  108 200  25938  5540 -61.80 199.98 -61.60 300.35  23.14
WIC_2004_0928_22:07:46  151 101  27887  4649 -68.21  34.89 -64.88  70.29  22.19
WIC_2004_1001_06:43:49   33 218  24202  1761 -64.48 188.40 -66.77 293.89  21.77
WIC_2004_1001_20:55:57  160  30  23846  3561 -59.15  78.44 -68.05 120.65   0.37
WIC_2004_1002_13:20:37  204 135  42242  1825 -52.12 142.60 -64.61 224.01  23.82
WIC_2004_1025_02:31:52  149 151  44238  5335 -77.88 247.17 -65.60 352.77  21.48
WIC_2004_1029_18:43:01  190  74  32894  5314 -50.38  89.29 -62.46 144.50  23.76
WIC_2004_1030_01:00:30  197 100  50677  3105 -74.50   0.49 -63.57  43.16  23.21
WIC_2004_1031_12:48:41  197 154  27039  3897 -51.04 143.40 -63.32 224.63  23.60
WIC_2004_1101_16:33:18   58  26  18290  1849 -55.46 114.87 -70.11 179.67   0.04
WIC_2004_1102_09:19:42  190 152  41759  1691 -63.98 188.93 -66.21 293.52   0.42
WIC_2004_1103_17:56:53  206 121  51873  3244 -49.57  76.10 -59.52 128.86  21.97
WIC_2004_1103_20:28:20  210 116  45456  8439 -63.77  35.35 -62.24  76.08  20.89
WIC_2004_1104_15:59:26  141 141  21911  2632 -53.95  96.24 -66.90 150.91  21.60
WIC_2004_1105_20:44:27  108  46  25315  1446 -61.85  69.00 -67.89 106.39  23.16
WIC_2004_1107_04:32:06  167 163  48042  6222 -73.75 229.25 -65.03 338.40  22.62
WIC_2004_1107_15:55:17  209 112  30383  7020 -48.11 107.45 -61.99 171.65  22.93
WIC_2004_1107_21:02:21  208 131  52017 12762 -56.97  22.65 -56.14  72.39  21.18
WIC_2004_1107_23:46:17  178 186  46833 13768 -64.84 256.61 -52.53 346.25  18.12
WIC_2004_1108_00:46:28  196  50  41917 12873 -61.01  42.62 -61.79  84.78   1.71
WIC_2004_1108_06:25:10  167 222  32836 15676 -52.81 197.96 -53.76 289.19  21.36
WIC_2004_1108_07:37:47  193 134  41662 11476 -61.13 224.56 -55.41 320.34   0.65
WIC_2004_1108_09:50:35  203 171  50414 26410 -47.71 166.75 -55.59 252.46  22.22
WIC_2004_1108_23:51:28  153 169  49905  8747 -75.76 261.76 -62.08 356.73  18.90
WIC_2004_1109_10:49:47  190 138  32356 13692 -53.86 174.25 -60.23 265.70   0.16
WIC_2004_1109_13:35:46  195  95  48486 16083 -47.95 165.56 -56.08 251.23   2.24
WIC_2004_1109_14:35:57  200 112  50979  7365 -47.94 133.83 -61.06 210.08   0.40
WIC_2004_1110_01:59:11  148 176  39526  7884 -72.02 268.92 -57.82 357.46  21.17
WIC_2004_1110_04:03:42  166 195  49201 19231 -63.50 210.35 -60.66 311.33  20.32
WIC_2004_1110_07:12:34  207 147  51025  9188 -55.67 217.80 -52.00 309.92  23.56
WIC_2004_1110_15:06:13  209 104  30597  7743 -46.16 120.53 -59.92 191.12  23.55
WIC_2004_1110_20:21:39  198 116  52002  6303 -61.12  40.44 -61.47  82.94  21.20
WIC_2004_1112_08:50:41   77 180  19853  5145 -57.85 184.92 -61.60 281.21  23.18
WIC_2004_1113_01:08:36  134 138  39492  4476 -79.79 334.98 -65.19  28.02  22.29
WIC_2004_1113_05:23:55  179 128  51967  6058 -76.20 287.92 -60.75   8.58   1.57
WIC_2004_1113_06:38:38  200 146  50492  6234 -72.59 219.38 -66.03 331.03   0.40
WIC_2004_1113_14:46:53  201 109  35128  2301 -50.86 125.90 -64.92 198.72  23.80
WIC_2004_1113_16:01:35  203 115  43378  2537 -48.81 110.74 -62.86 176.18  23.33
WIC_2004_1114_07:50:38  184 166  49621  3934 -65.22 191.35 -66.67 297.80  23.37
WIC_2004_1114_19:49:20  175 103  39373  1076 -59.08  64.06 -64.77 105.63  22.16
WIC_2004_1116_06:42:45  194 168  47950  8677 -65.46 183.41 -68.86 291.05  21.81
WIC_2004_1116_13:30:08  190 161  31330  2499 -53.96 113.65 -68.48 178.39  21.31
WIC_2004_1116_14:44:50  205 108  40854  3947 -50.47 124.47 -64.55 196.55  23.63
WIC_2004_1116_17:35:04  200 120  51297  2442 -58.19  82.26 -68.12 126.60  21.42
WIC_2004_1117_06:48:34  181 176  49079  4381 -64.06 185.53 -67.13 290.50  21.87
WIC_2004_1117_17:59:39  163  63  31599  2095 -55.38  93.78 -67.88 145.78  23.07
WIC_2004_1117_19:35:07  171  86  43035  1040 -58.76  81.47 -68.41 124.81  23.19
WIC_2004_1118_08:19:38  155 185  32518  2858 -61.39 172.26 -68.03 272.46  22.13
WIC_2004_1119_13:28:45  196 133  38022  1772 -55.70 123.82 -70.35 195.12  22.41
WIC_2004_1120_03:13:32  108 122  34279  3964 -79.61 291.79 -64.00  11.67  23.41
WIC_2004_1120_04:26:12  159 182  42623  6201 -68.99 209.74 -65.35 318.73  21.18
WIC_2004_1120_18:31:46  192  82  41828  2555 -51.59  81.49 -62.28 133.39  22.72
WIC_2004_1121_09:02:17  186 183  43375  4124 -57.64 155.76 -68.14 246.90  21.09
WIC_2004_1121_23:05:50  149 121  42426  5555 -77.69  12.03 -67.11  44.98  21.27
WIC_2004_1123_15:10:06   74  19  18818  3871 -54.16 110.72 -68.56 173.44  22.43
WIC_2004_1123_15:47:24  171  80  26374  6259 -54.63 100.38 -68.11 156.49  21.80
WIC_2004_1123_16:28:53  173  79  33288  4600 -55.60 101.99 -69.26 158.07  22.49
WIC_2004_1123_18:00:15  183  90  43727  4831 -56.67  91.61 -68.69 141.13  22.73
WIC_2004_1124_10:14:44  197 149  50667  4022 -57.25 162.27 -66.34 254.99  22.83
WIC_2004_1124_10:54:12  199 137  51630  4220 -58.05 160.35 -67.58 253.46  23.44
WIC_2004_1124_21:01:09  119  99  33757  5719 -73.14  35.07 -67.82  62.94  20.41
WIC_2004_1125_01:47:45  173 124  51968  5034 -78.35 344.38 -64.70  32.65  23.22
WIC_2004_1125_02:47:59  182 188  51295  9876 -64.64 211.46 -61.38 313.67  19.06
WIC_2004_1125_10:06:47   84 227  22031  3600 -55.48 131.02 -69.66 207.38  19.51
WIC_2004_1125_13:30:14  200 117  47203  3912 -54.12 133.66 -67.91 211.32  23.51
WIC_2004_1128_00:44:04  170 127  51916  5874 -77.96 351.43 -65.03  35.94  22.27
WIC_2004_1128_14:50:01  200 118  51855  3612 -53.48 116.25 -68.01 182.88  22.78
WIC_2004_1129_01:59:24  141 121  43022  9198 -80.50 331.06 -65.57  26.21  22.97
WIC_2004_1129_06:52:20  192 130  50514  6272 -77.60 241.30 -66.13 349.95   1.88
WIC_2004_1129_13:31:48  115  91  19386  5639 -50.96 112.27 -65.22 177.59  21.28
WIC_2004_1129_14:19:29  189  70  28642  5728 -50.08 118.83 -64.30 187.98  22.70
WIC_2004_1129_16:01:14  200  93  41888  5367 -51.79  99.13 -65.14 157.10  22.01
WIC_2004_1129_17:34:43  180  79  48759  4233 -52.46 100.01 -65.91 157.86  23.42
WIC_2004_1129_22:52:35  180  87  44411  3086 -62.88  62.95 -67.22  99.16   0.60
WIC_2004_1201_03:04:39  195 154  45643 11663 -80.69 240.29 -68.62 354.82  22.05
WIC_2004_1203_05:31:42  161 145  42560  5222 -73.60 211.60 -68.35 328.54  22.98
WIC_2004_1205_22:06:55  187  66  39023  4419 -58.54  80.43 -68.00 123.88   1.44
WIC_2004_1206_04:52:38  148 127  43591  6803 -80.07 241.21 -68.06 353.98  23.93
WIC_2004_1206_08:35:00  202 138  51867  6754 -61.55 179.04 -66.50 280.02  22.85
WIC_2004_1206_17:50:22  156  23  35278  3122 -52.46  95.95 -65.41 151.88  23.20
WIC_2004_1206_22:32:58  181 121  51948  5349 -75.79   7.84 -65.35  45.51  20.64
WIC_2004_1208_02:38:44  166 144  51893  8152 -83.00 240.06 -70.26 359.43  21.83
WIC_2004_1208_17:53:38  168  75  51560  3554 -55.26 111.88 -69.78 174.68   0.75
WIC_2004_1209_18:17:45  151  45  43726  5736 -53.79  97.42 -66.90 152.81  23.65
WIC_2004_1209_21:47:40  158  88  51920  2833 -65.55  62.87 -68.97  94.60  23.14
WIC_2004_1211_13:14:24  201 103  44954  3046 -53.08 115.88 -67.58 182.45  21.25
WIC_2004_1211_17:34:14  183  76  50810  3066 -54.12 101.10 -67.70 158.07  23.33
WIC_2004_1212_01:55:40   87  51  35288  6118 -72.66   1.09 -62.42  45.02   0.04
WIC_2004_1212_06:00:55  194 139  51733  7997 -62.70 201.31 -62.09 302.70  21.74
WIC_2004_1212_15:35:09  158   3  30251  4082 -49.56 110.31 -63.65 175.21  22.81
WIC_2004_1213_00:04:21  173  84  43882  6147 -64.38  40.77 -63.60  79.35   0.34
WIC_2004_1213_06:52:17  169 113  38845  5638 -63.85 196.52 -64.23 300.13  22.49
WIC_2004_1214_10:19:40  161  48  30706  1866 -56.03 169.31 -63.53 262.19  23.31
WIC_2004_1214_12:24:21  202 126  44991  5414 -51.69 107.59 -65.78 169.96  19.48
WIC_2004_1216_20:19:35  133  27  39301  3275 -58.51  60.15 -63.51 102.67  22.18
WIC_2004_1216_23:12:08  148  73  50911  2862 -67.20  28.53 -63.17  67.33  22.64
WIC_2004_1217_11:26:31  201 105  44412  4722 -52.28 128.71 -66.31 203.15  20.57
WIC_2004_1221_15:42:58  173  37  47241  3914 -49.52 112.80 -63.67 178.98  23.10
WIC_2004_1222_04:18:18  138  86  38568  5193 -74.05 239.08 -63.59 343.96  22.49
WIC_2004_1222_04:57:48  126  81  42664  7563 -81.08 279.29 -65.84   8.12   0.84
WIC_2004_1222_05:58:05  182 116  47316 10056 -65.04 192.71 -66.18 298.68  21.33
WIC_2004_1222_08:48:36  200  95  51845  5656 -55.61 178.82 -60.90 272.40  22.45
WIC_2004_1222_23:30:46  170  82  51466  5085 -71.81  11.36 -63.28  51.60  21.85
WIC_2004_1225_04:57:18  157  89  46638  5481 -73.80 231.59 -64.65 339.71  22.90
WIC_2004_1226_01:55:58  209  99  39374  6530 -80.34 332.45 -65.51  26.79  22.70
WIC_2004_1227_20:00:14  161  36  43121  3499 -54.35  92.81 -66.75 145.54   0.64
WIC_2004_1228_20:19:15  156  38  51568  2932 -57.23  59.75 -62.50 103.83  22.16
WIC_2004_1228_23:47:14  161  63  46307  5121 -67.45  33.92 -64.25  70.64  23.34
WIC_2004_1229_13:50:07  197  54  47094  1844 -49.46 121.47 -63.55 192.09  22.34
WIC_2004_1230_04:07:35  144 101  46861  6276 -76.65  24.13 -68.09  51.74   2.74
WIC_2004_1230_14:05:03  180  51  49981  1739 -53.08 111.73 -67.46 175.71  21.48
WIC_2004_1230_16:14:01  181  49  51733  4599 -54.93  95.34 -67.70 148.58  21.43
WIC_2004_1231_07:21:25  203  86  50515  5027 -68.78 196.61 -68.26 308.79  23.41
WIC_2005_0101_05:21:15   34  53  31435  5063 -80.80 297.68 -65.08  14.27   1.59
WIC_2005_0101_11:27:19  189  51  51152  3975 -57.85 168.24 -65.58 262.98   0.43
WIC_2005_0101_12:38:03  196  48  48368  3825 -54.46 147.82 -66.33 232.93  23.76
WIC_2005_0102_00:19:34  117  54  51840  5445 -61.74  44.67 -62.64  85.56   0.86
WIC_2005_0102_13:40:58  151  27  50885  1645 -54.29 155.74 -64.68 243.68   1.60
WIC_2005_0102_14:51:41  165  31  51914  1734 -51.36 128.99 -65.27 203.48  23.98
WIC_2005_0103_03:39:49  137  77  50406  5673 -81.48 325.32 -66.19  23.79   0.35
WIC_2005_0103_16:34:11  144  11  46270  3116 -51.95 106.41 -65.97 167.98  22.98
WIC_2005_0103_19:49:44  165  46  51746  1394 -64.15  63.76 -68.27  97.80  21.25
WIC_2005_0104_07:50:01  176  67  49726  3321 -68.35 195.21 -68.26 306.83  23.72
WIC_2005_0104_09:04:55  190  73  51736  4175 -60.90 166.04 -69.08 264.45  22.06
WIC_2005_0104_12:03:49  184  37  47411  1478 -55.98 160.73 -65.40 251.70   0.34
WIC_2005_0104_21:17:42  118  32  47326  1907 -62.86  55.31 -65.52  92.68  22.33
WIC_2005_0105_10:30:51  179  58  42614  2806 -53.85 142.45 -66.51 224.71  20.81
WIC_2005_0105_13:04:47  171  47  51249  1000 -55.43 126.12 -69.95 199.09  21.96
WIC_2005_0105_16:09:57  203  36  48639  4254 -46.74  84.58 -58.30 141.37  20.86
WIC_2005_0106_18:17:33  131  21  51871  1252 -52.28  99.64 -65.69 157.46  23.76
WIC_2005_0106_19:01:15  131  26  51712  1531 -53.35  92.13 -65.71 145.60  23.65
WIC_2005_0106_19:34:32  172  38  51082  1312 -59.53  61.75 -64.60 102.85  21.33
WIC_2005_0107_11:30:00  185  36  46304  1615 -59.08 169.93 -66.39 266.49   0.65
WIC_2005_0107_18:30:49  116  16  36555  2727 -62.35  60.31 -66.25  97.64  19.98
WIC_2005_0107_22:21:44  133  30  51640  5405 -57.80  43.44 -59.83  88.89  23.11
WIC_2005_0108_10:34:37  159  25  46885  2697 -56.43 180.69 -61.25 275.25   0.21
WIC_2005_0110_20:27:12  110  24  49895  2679 -54.40  79.95 -64.44 128.58  23.88
WIC_2005_0111_08:13:06  177  60  38832  3409 -55.62 168.38 -63.33 260.69  20.94
WIC_2005_0111_13:52:15  175  24  50252  1427 -55.46 150.40 -66.93 237.36   1.28
WIC_2005_0111_15:30:02  167  14  44586  2075 -54.04 122.12 -68.58 192.47  23.69
WIC_2005_0111_23:06:14   69  36  43010  3709 -59.00  55.08 -62.82  97.50   0.40
S13_2005_0112_02:13:30  129  95  51807    23 -71.47 357.61 -61.16  43.92   0.05
WIC_2005_0112_13:01:09  179  16  41021  2657 -48.87 121.94 -62.88 192.86  21.41
WIC_2005_0112_15:22:37  181  40  50416  2855 -51.53  86.76 -63.14 140.13  20.10
S13_2005_0112_18:04:56  142  51  50757    43 -50.30 100.66 -63.79 160.45  23.75
WIC_2005_0112_20:34:44  147  18  41244  2553 -52.24  85.71 -63.61 138.08   0.62
WIC_2005_0113_03:54:19  148  85  44598  5463 -79.01 235.27 -68.03 349.95  22.28
WIC_2005_0113_16:48:54  139   7  36464  2279 -55.03  75.96 -64.17 123.16  20.13
WIC_2005_0113_19:39:31  131  26  50013  1716 -57.33  71.53 -65.08 115.44  22.22
WIC_2005_0114_22:47:46   57  46  45514  3261 -57.43  62.00 -63.11 105.72   0.63
WIC_2005_0115_12:15:41  176  23  41533  1625 -51.36 133.49 -64.89 210.32  21.68
WIC_2005_0115_13:41:00  161  24  48092  1847 -51.99 122.26 -66.33 192.97  22.09
WIC_2005_0115_15:00:04  167  34  51223   939 -56.44 105.41 -70.49 162.82  21.29
WIC_2005_0115_16:46:13  174  24  51446  1362 -55.14  96.26 -68.04 149.72  21.85
WIC_2005_0115_19:28:31  172  25  42745  1220 -62.58  72.67 -69.29 108.82  21.60
WIC_2005_0116_06:01:41  184  69  51874  4463 -71.08 218.26 -65.11 327.84  23.11
WIC_2005_0116_20:02:57  144  37  51787  1411 -60.87  61.36 -65.46 100.69  21.61
WIC_2005_0116_23:24:48  166  42  45379  3082 -66.57  23.35 -61.94  64.49  22.49
S13_2005_0117_08:11:50  194  95  47447    27 -57.77 173.08 -64.36 268.47  21.39
S13_2005_0117_09:12:11  186  77  50353    41 -57.24 179.40 -62.34 274.77  22.74
WIC_2005_0117_11:27:28  176  26  51451  9535 -51.56 160.29 -60.91 247.35  23.22
WIC_2005_0118_00:15:54  119  47  51604  2746 -64.11  18.38 -59.68  63.28  23.24
WIC_2005_0118_01:22:30  117  64  51731  3949 -65.77  28.37 -62.28  68.82   0.76
S13_2005_0118_04:02:45  226  99  44582    68 -70.11 237.59 -60.53 338.49  21.64
WIC_2005_0118_13:06:26  110  25  48930  3852 -55.84 163.31 -64.69 254.80   1.57
WIC_2005_0118_17:41:09  155   7  47087  2970 -49.56  94.95 -62.43 152.87  22.86
WIC_2005_0119_01:19:31   77  62  39480  4651 -75.89 340.70 -62.43  32.44  22.28
WIC_2005_0119_16:41:59  126  18  45728  3206 -53.01  95.87 -65.93 151.27  21.88
WIC_2005_0120_22:14:07  119  66  49492  2893 -72.87  41.55 -68.82  66.86  21.48
WIC_2005_0121_09:18:35  109  29  32186  2647 -60.98 171.35 -67.87 270.79  22.53
WIC_2005_0121_14:49:28  153  25  51682  1459 -53.35 120.88 -67.86 190.54  22.94
WIC_2005_0121_17:15:09  177  26  45434  7499 -61.31  89.71 -72.33 131.32  21.03
WIC_2005_0122_00:07:46   57  31  36994 11828 -62.30   7.35 -56.92  56.39  22.64
WIC_2005_0122_00:43:09   94  46  40976 10616 -67.21 348.87 -57.12  40.77  22.19
WIC_2005_0122_02:16:47  140  75  48242  4555 -76.35 284.93 -61.00   7.36  21.63
S13_2005_0122_04:54:58  198 117  51775    42 -67.99 203.96 -65.89 312.84  20.84
WIC_2005_0122_15:34:25  130  19  44403  1551 -51.11 104.13 -64.93 165.04  21.84
WIC_2005_0122_16:43:06  141  34  48894  2148 -56.89  88.21 -68.25 136.13  20.87
WIC_2005_0122_19:40:01  127  36  51291  2749 -56.27  81.68 -66.39 128.46  23.08
WIC_2005_0123_20:10:27   89  44  45060  1880 -61.28  65.51 -66.68 103.93  21.94
S13_2005_0124_07:56:36  104  73  27058    25 -61.10 175.92 -66.86 276.03  21.58
WIC_2005_0124_11:51:42  166  38  50080  1419 -52.06 138.83 -65.06 218.49  21.68
WIC_2005_0124_15:07:21  169  26  49873  1084 -54.81 109.34 -69.16 170.73  21.84
S13_2005_0124_17:20:33  202  39  40413    41 -56.83  82.53 -67.04 128.81  20.93
S13_2005_0125_13:03:12  162  58  33273    28 -55.19 112.73 -69.75 176.17  20.20
WIC_2005_0125_19:01:08  160  52  50988  1484 -67.08  63.45 -70.08  92.18  20.04
WIC_2005_0126_19:02:25   76  43  43632  1930 -59.12  83.82 -69.23 127.21  22.39
S13_2005_0126_19:44:02   98  83  46801    23 -60.63  72.53 -67.82 111.87  22.04
S13_2005_0126_20:44:24  120  93  49972    14 -65.64  58.23 -67.97  90.72  21.61
WIC_2005_0127_11:02:24  153  49  50133  1580 -58.25 150.85 -69.77 240.65  22.21
WIC_2005_0127_22:02:45   22  59  33850  1930 -62.96  59.74 -66.55  96.26  23.26
WIC_2005_0128_00:55:27   99  93  49256  3532 -73.90  31.28 -67.61  59.71  23.67
WIC_2005_0128_03:54:27  171  87  51069  7282 -81.55 251.82 -68.11 359.87  22.88
WIC_2005_0128_16:40:54  110  41  51783   643 -52.04 120.31 -66.43 189.88   0.39
WIC_2005_0128_18:14:33  121  40  50902  1000 -52.46 102.94 -66.22 162.27  23.98
WIC_2005_0128_19:14:55  125  42  48445  1968 -52.51  98.17 -65.74 155.07   0.45
S13_2005_0129_06:06:53  158 109  50887    20 -72.58 236.29 -62.83 340.61  23.96
WIC_2005_0129_09:14:12  178  44  49181  2189 -61.24 186.15 -64.46 286.74  23.46
WIC_2005_0129_10:06:14  198  32  46121  2849 -54.90 159.73 -64.49 249.37  21.80
WIC_2005_0129_18:34:36   60  44  45473  3041 -50.78  96.36 -63.81 153.89  23.74
WIC_2005_0129_22:27:43  109  66  51268  1988 -57.84  59.49 -62.89 102.88   0.11
WIC_2005_0130_09:42:35  151  53  48848  2420 -58.03 166.10 -66.26 260.64  22.16
WIC_2005_0130_12:31:11  159  37  51476  1928 -53.83 144.20 -66.24 227.28  22.95
WIC_2005_0130_21:51:36   48  74  38849  2242 -65.89  57.79 -68.04  89.94  22.66
S13_2005_0131_01:17:38  152 129  51538    26 -82.27 305.53 -66.50  17.25  21.22
WIC_2005_0131_11:25:57   90  24  33837  1756 -58.57 164.01 -67.27 258.74  23.81
WIC_2005_0131_12:13:47  150  33  39773  4915 -50.01 129.59 -63.73 204.25  21.08
WIC_2005_0131_14:39:28  125  36  50126  1830 -52.11 119.59 -66.52 188.71  22.60
S13_2005_0131_16:11:03  131  69  51882    49 -51.69 112.21 -66.00 177.17  23.10
S13_2005_0131_19:24:37  150  63  44371    32 -54.84  84.69 -65.76 133.99  23.20
S13_2005_0201_08:56:53  188  95  47360    15 -73.02 202.50 -69.92 322.07   1.53
WIC_2005_0202_08:06:14  170  84  46074  4251 -61.30 161.92 -70.44 259.95  20.60
WIC_2005_0202_10:21:32  165  56  51655  1451 -59.49 158.80 -69.37 253.24  22.29
WIC_2005_0202_14:27:08  167  14  42545  1327 -52.95 128.44 -67.07 202.79  23.34
